,Precinct,State Code,Count,State Name
12340,68.0,MI,15,Michigan
12341,68.0,MN,8,Minnesota
12342,68.0,MO,13,Missouri
12343,68.0,MS,8,Mississippi
12344,68.0,MT,2,Montana
12345,68.0,NC,30,North Carolina
12346,68.0,ND,2,North Dakota
12347,68.0,NE,35,Nebraska
12348,68.0,NH,8,New Hampshire
12349,68.0,NJ,635,New Jersey
12350,68.0,NM,6,New Mexico
12351,68.0,NY,11653,New York
12352,68.0,OH,46,Ohio
12353,68.0,OK,9,Oklahoma
12354,68.0,OR,4,Oregon
12355,68.0,PA,389,Pennsylvania
12356,68.0,RI,7,Rhode Island
12357,68.0,SC,22,South Carolina
12358,68.0,SD,1,South Dakota
12359,68.0,TN,14,Tennessee
12360,68.0,TX,34,Texas
12361,68.0,UT,1,Utah
12362,68.0,VA,43,Virginia
12363,68.0,VT,5,Vermont
12364,68.0,WA,9,Washington
12365,68.0,WI,11,Wisconsin
12366,68.0,WV,5,West Virginia
12367,68.0,WY,5,Wyoming
12368,69.0,AK,1,Alaska
12369,69.0,AL,12,Alabama
12370,69.0,AZ,24,Arizona
12371,69.0,CA,8,California
12372,69.0,CT,29,Connecticut
12373,69.0,DE,11,Delaware
12374,69.0,FL,90,Florida
12375,69.0,GA,29,Georgia
12376,69.0,HI,1,Hawaii
12377,69.0,IA,2,Iowa
12378,69.0,ID,1,Idaho
12379,69.0,IL,18,Illinois
12380,69.0,IN,6,Indiana
12381,69.0,LA,3,Louisiana
12382,69.0,MA,45,Massachusetts
12383,69.0,MD,20,Maryland
12384,69.0,ME,82,Maine
12385,69.0,MI,7,Michigan
12386,69.0,MN,17,Minnesota
12387,69.0,MO,7,Missouri
12388,69.0,MS,8,Mississippi
12389,69.0,NC,39,North Carolina
12390,69.0,ND,2,North Dakota
12391,69.0,NE,2,Nebraska
12392,69.0,NH,4,New Hampshire
12393,69.0,NJ,177,New Jersey
12394,69.0,NY,3191,New York
12395,69.0,OH,10,Ohio
12396,69.0,OK,4,Oklahoma
12397,69.0,OR,3,Oregon
12398,69.0,PA,199,Pennsylvania
12399,69.0,PR,1,Puerto Rico
12400,69.0,RI,3,Rhode Island
12401,69.0,SC,32,South Carolina
12402,69.0,SD,2,South Dakota
12403,69.0,TN,20,Tennessee
12404,69.0,TX,18,Texas
12405,69.0,UT,1,Utah
12406,69.0,VA,31,Virginia
12407,69.0,VT,1,Vermont
12408,69.0,WV,1,West Virginia
12409,69.0,WY,1,Wyoming
12410,70.0,AK,3,Alaska
12411,70.0,AL,22,Alabama
12412,70.0,AR,3,Arkansas
12413,70.0,AZ,33,Arizona
12414,70.0,CA,30,California
12415,70.0,CO,10,Colorado
12416,70.0,CT,105,Connecticut
12417,70.0,DC,6,District of Columbia
12418,70.0,DE,16,Delaware
12419,70.0,FL,190,Florida
12420,70.0,GA,56,Georgia
12421,70.0,IA,4,Iowa
12422,70.0,ID,7,Idaho
12423,70.0,IL,39,Illinois
12424,70.0,IN,15,Indiana
12425,70.0,KY,7,Kentucky
12426,70.0,LA,3,Louisiana
12427,70.0,MA,97,Massachusetts
12428,70.0,MD,98,Maryland
12429,70.0,ME,15,Maine
12430,70.0,MI,24,Michigan
12431,70.0,MN,12,Minnesota
12432,70.0,MO,9,Missouri
12433,70.0,MS,5,Mississippi
12434,70.0,MT,2,Montana
12435,70.0,NC,75,North Carolina
12436,70.0,ND,1,North Dakota
12437,70.0,NE,4,Nebraska
12438,70.0,NH,10,New Hampshire
12439,70.0,NJ,758,New Jersey
12440,70.0,NM,6,New Mexico
12441,70.0,NV,2,Nevada
12442,70.0,NY,12574,New York
12443,70.0,OH,35,Ohio
12444,70.0,OK,8,Oklahoma
12445,70.0,OR,1,Oregon
12446,70.0,PA,626,Pennsylvania
12447,70.0,PR,1,Puerto Rico
12448,70.0,RI,11,Rhode Island
12449,70.0,SC,41,South Carolina
12450,70.0,SD,7,South Dakota
12451,70.0,TN,8,Tennessee
12452,70.0,TX,43,Texas
12453,70.0,UT,8,Utah
12454,70.0,VA,75,Virginia
12455,70.0,VT,12,Vermont
12456,70.0,WA,42,Washington
12457,70.0,WI,2,Wisconsin
12458,70.0,WV,4,West Virginia
12459,71.0,AL,9,Alabama
12460,71.0,AR,2,Arkansas
12461,71.0,AZ,27,Arizona
12462,71.0,CA,20,California
12463,71.0,CT,62,Connecticut
12464,71.0,DC,1,District of Columbia
12465,71.0,DE,14,Delaware
12466,71.0,FL,100,Florida
12467,71.0,GA,49,Georgia
12468,71.0,IA,1,Iowa
12469,71.0,ID,2,Idaho
12470,71.0,IL,26,Illinois
12471,71.0,IN,3,Indiana
12472,71.0,KY,3,Kentucky
12473,71.0,MA,63,Massachusetts
12474,71.0,MD,45,Maryland
12475,71.0,ME,16,Maine
12476,71.0,MI,13,Michigan
12477,71.0,MN,2,Minnesota
12478,71.0,MO,2,Missouri
12479,71.0,MS,2,Mississippi
12480,71.0,NC,36,North Carolina
12481,71.0,NE,2,Nebraska
12482,71.0,NH,3,New Hampshire
12483,71.0,NJ,187,New Jersey
12484,71.0,NM,1,New Mexico
12485,71.0,NY,3865,New York
12486,71.0,OH,20,Ohio
12487,71.0,OK,4,Oklahoma
12488,71.0,OR,1,Oregon
12489,71.0,PA,189,Pennsylvania
12490,71.0,RI,2,Rhode Island
12491,71.0,SC,37,South Carolina
12492,71.0,SD,5,South Dakota
12493,71.0,TN,8,Tennessee
12494,71.0,TX,18,Texas
12495,71.0,VA,36,Virginia
12496,71.0,VT,8,Vermont
12497,71.0,WA,12,Washington
12498,71.0,WI,2,Wisconsin
12499,71.0,WV,2,West Virginia
12500,72.0,AL,12,Alabama
12501,72.0,AR,2,Arkansas
12502,72.0,AZ,17,Arizona
12503,72.0,CA,21,California
12504,72.0,CO,7,Colorado
12505,72.0,CT,79,Connecticut
12506,72.0,DC,1,District of Columbia
12507,72.0,DE,15,Delaware
12508,72.0,FL,95,Florida
12509,72.0,GA,18,Georgia
12510,72.0,HI,1,Hawaii
12511,72.0,IA,6,Iowa
12512,72.0,ID,2,Idaho
12513,72.0,IL,53,Illinois
12514,72.0,IN,18,Indiana
12515,72.0,KS,6,Kansas
12516,72.0,KY,4,Kentucky
12517,72.0,LA,3,Louisiana
12518,72.0,MA,66,Massachusetts
12519,72.0,MD,72,Maryland
12520,72.0,ME,12,Maine
12521,72.0,MI,16,Michigan
12522,72.0,MN,2,Minnesota
12523,72.0,MO,3,Missouri
12524,72.0,MS,9,Mississippi
12525,72.0,NC,38,North Carolina
12526,72.0,NE,5,Nebraska
12527,72.0,NH,10,New Hampshire
12528,72.0,NJ,431,New Jersey
12529,72.0,NM,3,New Mexico
12530,72.0,NV,3,Nevada
12531,72.0,NY,7288,New York
12532,72.0,OH,35,Ohio
12533,72.0,OK,15,Oklahoma
12534,72.0,OR,2,Oregon
12535,72.0,PA,410,Pennsylvania
12536,72.0,RI,14,Rhode Island
12537,72.0,SC,21,South Carolina
12538,72.0,SD,1,South Dakota
12539,72.0,TN,7,Tennessee
12540,72.0,TX,23,Texas
12541,72.0,UT,1,Utah
12542,72.0,VA,43,Virginia
12543,72.0,VT,17,Vermont
12544,72.0,WA,11,Washington
12545,72.0,WI,6,Wisconsin
12546,72.0,WV,1,West Virginia
12547,73.0,AK,2,Alaska
12548,73.0,AL,3,Alabama
12549,73.0,AZ,16,Arizona
12550,73.0,CA,24,California
12551,73.0,CO,1,Colorado
12552,73.0,CT,47,Connecticut
12553,73.0,DC,4,District of Columbia
12554,73.0,DE,18,Delaware
12555,73.0,FL,69,Florida
12556,73.0,GA,39,Georgia
12557,73.0,HI,1,Hawaii
12558,73.0,IA,1,Iowa
12559,73.0,IL,13,Illinois
12560,73.0,IN,2,Indiana
12561,73.0,KS,2,Kansas
12562,73.0,KY,2,Kentucky
12563,73.0,LA,2,Louisiana
12564,73.0,MA,32,Massachusetts
12565,73.0,MD,50,Maryland
12566,73.0,ME,12,Maine
12567,73.0,MI,9,Michigan
12568,73.0,MN,3,Minnesota
12569,73.0,MO,2,Missouri
12570,73.0,MS,12,Mississippi
12571,73.0,NC,41,North Carolina
12572,73.0,ND,1,North Dakota
12573,73.0,NH,8,New Hampshire
12574,73.0,NJ,188,New Jersey
12575,73.0,NM,1,New Mexico
12576,73.0,NV,1,Nevada
12577,73.0,NY,3513,New York
12578,73.0,OH,22,Ohio
12579,73.0,OK,3,Oklahoma
12580,73.0,PA,229,Pennsylvania
12581,73.0,RI,5,Rhode Island
12582,73.0,SC,42,South Carolina
12583,73.0,SD,2,South Dakota
12584,73.0,TN,10,Tennessee
12585,73.0,TX,22,Texas
12586,73.0,VA,53,Virginia
12587,73.0,VT,6,Vermont
12588,73.0,WA,2,Washington
12589,73.0,WI,5,Wisconsin
12590,73.0,WV,1,West Virginia
12592,75.0,AK,1,Alaska
12593,75.0,AL,4,Alabama
12594,75.0,AR,6,Arkansas
12595,75.0,AZ,29,Arizona
12596,75.0,CA,23,California
12597,75.0,CO,5,Colorado
12598,75.0,CT,48,Connecticut
12599,75.0,DC,2,District of Columbia
12600,75.0,DE,15,Delaware
12601,75.0,FL,97,Florida
12602,75.0,GA,30,Georgia
12603,75.0,IA,1,Iowa
12604,75.0,ID,1,Idaho
12605,75.0,IL,14,Illinois
12606,75.0,IN,11,Indiana
12607,75.0,KY,2,Kentucky
12608,75.0,LA,1,Louisiana
12609,75.0,MA,26,Massachusetts
12610,75.0,MD,31,Maryland
12611,75.0,ME,157,Maine
12612,75.0,MI,3,Michigan
12613,75.0,MN,2,Minnesota
12614,75.0,MO,2,Missouri
12615,75.0,MS,6,Mississippi
12616,75.0,MT,1,Montana
12617,75.0,NC,76,North Carolina
12618,75.0,NE,2,Nebraska
12619,75.0,NH,4,New Hampshire
12620,75.0,NJ,223,New Jersey
12621,75.0,NV,1,Nevada
12622,75.0,NY,4732,New York
12623,75.0,OH,12,Ohio
12624,75.0,OK,12,Oklahoma
12625,75.0,OR,12,Oregon
12626,75.0,PA,285,Pennsylvania
12627,75.0,RI,8,Rhode Island
12628,75.0,SC,42,South Carolina
12629,75.0,SD,1,South Dakota
12630,75.0,TN,9,Tennessee
12631,75.0,TX,39,Texas
12632,75.0,VA,36,Virginia
12633,75.0,VT,2,Vermont
12634,75.0,WA,2,Washington
12635,75.0,WI,1,Wisconsin
12636,75.0,WV,7,West Virginia
12637,75.0,WY,1,Wyoming
12638,76.0,AL,3,Alabama
12639,76.0,AR,2,Arkansas
12640,76.0,AZ,13,Arizona
12641,76.0,CA,16,California
12642,76.0,CO,4,Colorado
12643,76.0,CT,72,Connecticut
12644,76.0,DC,2,District of Columbia
12645,76.0,DE,3,Delaware
12646,76.0,FL,34,Florida
12647,76.0,GA,9,Georgia
12648,76.0,IA,1,Iowa
12649,76.0,ID,1,Idaho
12650,76.0,IL,6,Illinois
12651,76.0,IN,8,Indiana
12652,76.0,LA,1,Louisiana
12653,76.0,MA,74,Massachusetts
12654,76.0,MD,24,Maryland
12655,76.0,ME,48,Maine
12656,76.0,MI,8,Michigan
12657,76.0,MN,6,Minnesota
12658,76.0,MO,1,Missouri
12659,76.0,MS,2,Mississippi
12660,76.0,MT,1,Montana
12661,76.0,NC,27,North Carolina
12662,76.0,NH,7,New Hampshire
12663,76.0,NJ,248,New Jersey
12664,76.0,NM,1,New Mexico
12665,76.0,NV,1,Nevada
12666,76.0,NY,4202,New York
12667,76.0,OH,10,Ohio
12668,76.0,OK,2,Oklahoma
12669,76.0,OR,15,Oregon
12670,76.0,PA,130,Pennsylvania
12671,76.0,PR,1,Puerto Rico
12672,76.0,RI,10,Rhode Island
12673,76.0,SC,5,South Carolina
12674,76.0,TN,2,Tennessee
12675,76.0,TX,6,Texas
12676,76.0,UT,1,Utah
12677,76.0,VA,22,Virginia
12678,76.0,VT,13,Vermont
12679,76.0,WA,8,Washington
12680,76.0,WI,1,Wisconsin
12681,77.0,AK,2,Alaska
12682,77.0,AL,12,Alabama
12683,77.0,AR,5,Arkansas
12684,77.0,AZ,71,Arizona
12685,77.0,CA,32,California
12686,77.0,CO,6,Colorado
12687,77.0,CT,130,Connecticut
12688,77.0,DC,11,District of Columbia
12689,77.0,DE,18,Delaware
12690,77.0,FL,169,Florida
12691,77.0,GA,50,Georgia
12692,77.0,HI,1,Hawaii
12693,77.0,IA,5,Iowa
12694,77.0,ID,2,Idaho
12695,77.0,IL,56,Illinois
12696,77.0,IN,19,Indiana
12697,77.0,KS,1,Kansas
12698,77.0,KY,3,Kentucky
12699,77.0,LA,5,Louisiana
12700,77.0,MA,102,Massachusetts
12701,77.0,MD,83,Maryland
12702,77.0,ME,18,Maine
12703,77.0,MI,31,Michigan
12704,77.0,MN,7,Minnesota
12705,77.0,MO,5,Missouri
12706,77.0,MS,11,Mississippi
12707,77.0,NC,96,North Carolina
12708,77.0,ND,5,North Dakota
12709,77.0,NH,14,New Hampshire
12710,77.0,NJ,531,New Jersey
12711,77.0,NM,1,New Mexico
12712,77.0,NV,3,Nevada
12713,77.0,NY,7342,New York
12714,77.0,OH,37,Ohio
12715,77.0,OK,16,Oklahoma
12716,77.0,OR,5,Oregon
12717,77.0,PA,445,Pennsylvania
12718,77.0,RI,23,Rhode Island
12719,77.0,SC,63,South Carolina
12720,77.0,SD,3,South Dakota
12721,77.0,TN,12,Tennessee
12722,77.0,TX,51,Texas
12723,77.0,VA,98,Virginia
12724,77.0,VT,22,Vermont
12725,77.0,WA,17,Washington
12726,77.0,WI,9,Wisconsin
12727,77.0,WV,5,West Virginia
12728,77.0,WY,1,Wyoming
12729,78.0,AK,2,Alaska
12730,78.0,AL,16,Alabama
12731,78.0,AR,6,Arkansas
12732,78.0,AZ,21,Arizona
12733,78.0,CA,57,California
12734,78.0,CO,5,Colorado
12735,78.0,CT,122,Connecticut
12736,78.0,DC,9,District of Columbia
12737,78.0,DE,15,Delaware
12738,78.0,FL,144,Florida
12739,78.0,GA,16,Georgia
12740,78.0,IA,2,Iowa
12741,78.0,ID,5,Idaho
12742,78.0,IL,22,Illinois
12743,78.0,IN,17,Indiana
12744,78.0,KS,1,Kansas
12745,78.0,KY,5,Kentucky
12746,78.0,LA,7,Louisiana
12747,78.0,MA,110,Massachusetts
12748,78.0,MD,71,Maryland
12749,78.0,ME,11,Maine
12750,78.0,MI,9,Michigan
12751,78.0,MN,4,Minnesota
12752,78.0,MO,8,Missouri
12753,78.0,MS,9,Mississippi
12754,78.0,MT,1,Montana
12755,78.0,NC,43,North Carolina
12756,78.0,ND,1,North Dakota
12757,78.0,NE,2,Nebraska
12758,78.0,NH,8,New Hampshire
12759,78.0,NJ,544,New Jersey
12760,78.0,NM,4,New Mexico
12761,78.0,NY,10323,New York
12762,78.0,OH,35,Ohio
12763,78.0,OK,5,Oklahoma
12764,78.0,PA,319,Pennsylvania
12765,78.0,RI,10,Rhode Island
12766,78.0,SC,17,South Carolina
12767,78.0,SD,1,South Dakota
12768,78.0,TN,14,Tennessee
12769,78.0,TX,33,Texas
12770,78.0,UT,2,Utah
12771,78.0,VA,69,Virginia
12772,78.0,VT,23,Vermont
12773,78.0,WA,12,Washington
12774,78.0,WI,8,Wisconsin
12775,78.0,WV,2,West Virginia
12776,79.0,AK,2,Alaska
12777,79.0,AL,7,Alabama
12778,79.0,AR,4,Arkansas
12779,79.0,AZ,18,Arizona
12780,79.0,CA,31,California
12781,79.0,CO,9,Colorado
12782,79.0,CT,84,Connecticut
12783,79.0,DC,6,District of Columbia
12784,79.0,DE,12,Delaware
12785,79.0,FL,105,Florida
12786,79.0,GA,49,Georgia
12787,79.0,IA,7,Iowa
12788,79.0,ID,1,Idaho
12789,79.0,IL,36,Illinois
12790,79.0,IN,19,Indiana
12791,79.0,KS,4,Kansas
12792,79.0,KY,5,Kentucky
12793,79.0,LA,2,Louisiana
12794,79.0,MA,82,Massachusetts
12795,79.0,MD,82,Maryland
12796,79.0,ME,13,Maine
12797,79.0,MI,16,Michigan
12798,79.0,MN,3,Minnesota
12799,79.0,MO,2,Missouri
12800,79.0,MS,8,Mississippi
12801,79.0,NC,69,North Carolina
12802,79.0,NE,3,Nebraska
12803,79.0,NH,8,New Hampshire
12804,79.0,NJ,369,New Jersey
12805,79.0,NM,4,New Mexico
12806,79.0,NV,1,Nevada
12807,79.0,NY,6045,New York
12808,79.0,OH,23,Ohio
12809,79.0,OK,23,Oklahoma
12810,79.0,OR,2,Oregon
12811,79.0,PA,288,Pennsylvania
12812,79.0,RI,17,Rhode Island
12813,79.0,SC,53,South Carolina
12814,79.0,SD,3,South Dakota
12815,79.0,TN,18,Tennessee
12816,79.0,TX,32,Texas
12817,79.0,UT,1,Utah
12818,79.0,VA,81,Virginia
12819,79.0,VT,5,Vermont
12820,79.0,WA,8,Washington
12821,79.0,WI,4,Wisconsin
12822,79.0,WV,2,West Virginia
12823,79.0,WY,3,Wyoming
12826,81.0,AL,2,Alabama
12827,81.0,AR,1,Arkansas
12828,81.0,AZ,18,Arizona
12829,81.0,CA,18,California
12830,81.0,CT,42,Connecticut
12831,81.0,DC,5,District of Columbia
12832,81.0,DE,10,Delaware
12833,81.0,FL,55,Florida
12834,81.0,GA,29,Georgia
12835,81.0,IA,3,Iowa
12836,81.0,IL,12,Illinois
12837,81.0,IN,6,Indiana
12838,81.0,KS,2,Kansas
12839,81.0,LA,4,Louisiana
12840,81.0,MA,44,Massachusetts
12841,81.0,MD,33,Maryland
12842,81.0,ME,4,Maine
12843,81.0,MI,6,Michigan
12844,81.0,MN,3,Minnesota
12845,81.0,MO,3,Missouri
12846,81.0,MS,5,Mississippi
12847,81.0,MT,1,Montana
12848,81.0,NC,42,North Carolina
12849,81.0,NE,2,Nebraska
12850,81.0,NH,6,New Hampshire
12851,81.0,NJ,127,New Jersey
12852,81.0,NV,1,Nevada
12853,81.0,NY,1902,New York
12854,81.0,OH,7,Ohio
12855,81.0,OK,5,Oklahoma
12856,81.0,OR,1,Oregon
12857,81.0,PA,109,Pennsylvania
12858,81.0,RI,8,Rhode Island
12859,81.0,SC,24,South Carolina
12860,81.0,SD,1,South Dakota
12861,81.0,TN,1,Tennessee
12862,81.0,TX,10,Texas
12863,81.0,UT,5,Utah
12864,81.0,VA,34,Virginia
12865,81.0,VT,2,Vermont
12866,81.0,WA,7,Washington
12867,81.0,WI,5,Wisconsin
12868,81.0,WV,2,West Virginia
12871,83.0,AK,2,Alaska
12872,83.0,AL,3,Alabama
12873,83.0,AR,4,Arkansas
12874,83.0,AZ,28,Arizona
12875,83.0,CA,48,California
12876,83.0,CO,11,Colorado
12877,83.0,CT,126,Connecticut
12878,83.0,DC,8,District of Columbia
12879,83.0,DE,9,Delaware
12880,83.0,FL,136,Florida
12881,83.0,GA,22,Georgia
12882,83.0,IA,5,Iowa
12883,83.0,ID,3,Idaho
12884,83.0,IL,33,Illinois
12885,83.0,IN,12,Indiana
12886,83.0,KS,3,Kansas
12887,83.0,KY,3,Kentucky
12888,83.0,LA,4,Louisiana
12889,83.0,MA,101,Massachusetts
12890,83.0,MD,63,Maryland
12891,83.0,ME,19,Maine
12892,83.0,MI,17,Michigan
12893,83.0,MN,7,Minnesota
12894,83.0,MO,4,Missouri
12895,83.0,MS,9,Mississippi
12896,83.0,NC,73,North Carolina
12897,83.0,ND,1,North Dakota
12898,83.0,NE,2,Nebraska
12899,83.0,NH,13,New Hampshire
12900,83.0,NJ,320,New Jersey
12901,83.0,NM,2,New Mexico
12902,83.0,NV,1,Nevada
12903,83.0,NY,4941,New York
12904,83.0,OH,54,Ohio
12905,83.0,OK,24,Oklahoma
12906,83.0,OR,11,Oregon
12907,83.0,PA,393,Pennsylvania
12908,83.0,RI,24,Rhode Island
12909,83.0,SC,29,South Carolina
12910,83.0,TN,12,Tennessee
12911,83.0,TX,41,Texas
12912,83.0,UT,3,Utah
12913,83.0,VA,61,Virginia
12914,83.0,VT,21,Vermont
12915,83.0,WA,18,Washington
12916,83.0,WI,8,Wisconsin
12917,83.0,WV,7,West Virginia
12918,83.0,WY,4,Wyoming
12919,84.0,AK,1,Alaska
12920,84.0,AL,6,Alabama
12921,84.0,AR,9,Arkansas
12922,84.0,AZ,33,Arizona
12923,84.0,CA,47,California
12924,84.0,CO,9,Colorado
12925,84.0,CT,210,Connecticut
12926,84.0,DC,25,District of Columbia
12927,84.0,DE,38,Delaware
12928,84.0,FL,194,Florida
12929,84.0,GA,46,Georgia
12930,84.0,IA,13,Iowa
12931,84.0,ID,11,Idaho
12932,84.0,IL,51,Illinois
12933,84.0,IN,73,Indiana
12934,84.0,KY,7,Kentucky
12935,84.0,LA,4,Louisiana
12936,84.0,MA,135,Massachusetts
12937,84.0,MD,118,Maryland
12938,84.0,ME,21,Maine
12939,84.0,MI,34,Michigan
12940,84.0,MN,36,Minnesota
12941,84.0,MO,4,Missouri
12942,84.0,MS,15,Mississippi
12943,84.0,MT,1,Montana
12944,84.0,NC,105,North Carolina
12945,84.0,NE,2,Nebraska
12946,84.0,NH,15,New Hampshire
12947,84.0,NJ,1216,New Jersey
12948,84.0,NM,8,New Mexico
12949,84.0,NV,1,Nevada
12950,84.0,NY,15328,New York
12951,84.0,OH,42,Ohio
12952,84.0,OK,46,Oklahoma
12953,84.0,OR,7,Oregon
12954,84.0,PA,526,Pennsylvania
12955,84.0,PR,2,Puerto Rico
12956,84.0,RI,29,Rhode Island
12957,84.0,SC,55,South Carolina
12958,84.0,SD,5,South Dakota
12959,84.0,TN,31,Tennessee
12960,84.0,TX,79,Texas
12961,84.0,UT,1,Utah
12962,84.0,VA,124,Virginia
12963,84.0,VT,15,Vermont
12964,84.0,WA,17,Washington
12965,84.0,WI,11,Wisconsin
12966,84.0,WV,8,West Virginia
12977,88.0,AL,2,Alabama
12978,88.0,AR,3,Arkansas
12979,88.0,AZ,40,Arizona
12980,88.0,CA,53,California
12981,88.0,CO,4,Colorado
12982,88.0,CT,97,Connecticut
12983,88.0,DC,9,District of Columbia
12984,88.0,DE,13,Delaware
12985,88.0,FL,94,Florida
12986,88.0,GA,27,Georgia
12987,88.0,ID,5,Idaho
12988,88.0,IL,22,Illinois
12989,88.0,IN,37,Indiana
12990,88.0,KY,3,Kentucky
12991,88.0,LA,4,Louisiana
12992,88.0,MA,64,Massachusetts
12993,88.0,MD,79,Maryland
12994,88.0,ME,19,Maine
12995,88.0,MI,11,Michigan
12996,88.0,MN,2,Minnesota
12997,88.0,MO,4,Missouri
12998,88.0,MS,4,Mississippi
12999,88.0,NC,61,North Carolina
13000,88.0,ND,1,North Dakota
13001,88.0,NE,2,Nebraska
13002,88.0,NH,15,New Hampshire
13003,88.0,NJ,423,New Jersey
13004,88.0,NM,4,New Mexico
13005,88.0,NY,6895,New York
13006,88.0,OH,21,Ohio
13007,88.0,OK,33,Oklahoma
13008,88.0,OR,4,Oregon
13009,88.0,PA,303,Pennsylvania
13010,88.0,RI,13,Rhode Island
13011,88.0,SC,42,South Carolina
13012,88.0,SD,2,South Dakota
13013,88.0,TN,8,Tennessee
13014,88.0,TX,29,Texas
13015,88.0,UT,1,Utah
13016,88.0,VA,65,Virginia
13017,88.0,VT,22,Vermont
13018,88.0,WA,14,Washington
13019,88.0,WI,6,Wisconsin
13020,88.0,WV,2,West Virginia
13021,88.0,WY,3,Wyoming
13026,90.0,AK,2,Alaska
13027,90.0,AL,7,Alabama
13028,90.0,AR,4,Arkansas
13029,90.0,AZ,23,Arizona
13030,90.0,CA,62,California
13031,90.0,CO,10,Colorado
13032,90.0,CT,115,Connecticut
13033,90.0,DC,2,District of Columbia
13034,90.0,DE,12,Delaware
13035,90.0,FL,112,Florida
13036,90.0,GA,26,Georgia
13037,90.0,IA,1,Iowa
13038,90.0,ID,6,Idaho
13039,90.0,IL,38,Illinois
13040,90.0,IN,25,Indiana
13041,90.0,KS,1,Kansas
13042,90.0,KY,2,Kentucky
13043,90.0,LA,8,Louisiana
13044,90.0,MA,92,Massachusetts
13045,90.0,MD,49,Maryland
13046,90.0,ME,31,Maine
13047,90.0,MI,21,Michigan
13048,90.0,MN,9,Minnesota
13049,90.0,MO,5,Missouri
13050,90.0,MS,2,Mississippi
13051,90.0,MT,3,Montana
13052,90.0,NC,34,North Carolina
13053,90.0,NE,1,Nebraska
13054,90.0,NH,14,New Hampshire
13055,90.0,NJ,524,New Jersey
13056,90.0,NM,3,New Mexico
13057,90.0,NV,1,Nevada
13058,90.0,NY,9651,New York
13059,90.0,OH,47,Ohio
13060,90.0,OK,21,Oklahoma
13061,90.0,OR,27,Oregon
13062,90.0,PA,391,Pennsylvania
13063,90.0,PR,1,Puerto Rico
13064,90.0,RI,21,Rhode Island
13065,90.0,SC,31,South Carolina
13066,90.0,SD,4,South Dakota
13067,90.0,TN,23,Tennessee
13068,90.0,TX,26,Texas
13069,90.0,UT,4,Utah
13070,90.0,VA,61,Virginia
13071,90.0,VT,20,Vermont
13072,90.0,WA,11,Washington
13073,90.0,WI,7,Wisconsin
13074,90.0,WV,3,West Virginia
13075,90.0,WY,1,Wyoming
13080,94.0,AK,4,Alaska
13081,94.0,AL,7,Alabama
13082,94.0,AR,1,Arkansas
13083,94.0,AZ,43,Arizona
13084,94.0,CA,76,California
13085,94.0,CO,12,Colorado
13086,94.0,CT,192,Connecticut
13087,94.0,DC,11,District of Columbia
13088,94.0,DE,12,Delaware
13089,94.0,FL,164,Florida
13090,94.0,GA,21,Georgia
13091,94.0,IA,10,Iowa
13092,94.0,ID,4,Idaho
13093,94.0,IL,41,Illinois
13094,94.0,IN,56,Indiana
13095,94.0,KS,5,Kansas
13096,94.0,KY,10,Kentucky
13097,94.0,LA,4,Louisiana
13098,94.0,MA,118,Massachusetts
13099,94.0,MD,82,Maryland
13100,94.0,ME,60,Maine
13101,94.0,MI,28,Michigan
13102,94.0,MN,5,Minnesota
13103,94.0,MO,3,Missouri
13104,94.0,MS,5,Mississippi
13105,94.0,NC,26,North Carolina
13106,94.0,NH,21,New Hampshire
13107,94.0,NJ,589,New Jersey
13108,94.0,NM,7,New Mexico
13109,94.0,NV,2,Nevada
13110,94.0,NY,7762,New York
13111,94.0,OH,46,Ohio
13112,94.0,OK,10,Oklahoma
13113,94.0,OR,11,Oregon
13114,94.0,PA,324,Pennsylvania
13115,94.0,RI,19,Rhode Island
13116,94.0,SC,9,South Carolina
13117,94.0,SD,3,South Dakota
13118,94.0,TN,16,Tennessee
13119,94.0,TX,31,Texas
13120,94.0,UT,1,Utah
13121,94.0,VA,75,Virginia
13122,94.0,VT,40,Vermont
13123,94.0,WA,12,Washington
13124,94.0,WI,7,Wisconsin
13125,94.0,WV,2,West Virginia
13126,94.0,WY,2,Wyoming
13136,100.0,AL,1,Alabama
13137,100.0,AZ,4,Arizona
13138,100.0,CA,2,California
13139,100.0,CO,4,Colorado
13140,100.0,CT,12,Connecticut
13141,100.0,DE,2,Delaware
13142,100.0,FL,17,Florida
13143,100.0,GA,6,Georgia
13144,100.0,MA,9,Massachusetts
13145,100.0,MD,6,Maryland
13146,100.0,MI,3,Michigan
13147,100.0,NC,6,North Carolina
13148,100.0,NJ,45,New Jersey
13149,100.0,NY,1227,New York
13150,100.0,OH,2,Ohio
13151,100.0,OK,1,Oklahoma
13152,100.0,OR,1,Oregon
13153,100.0,PA,28,Pennsylvania
13154,100.0,SC,3,South Carolina
13155,100.0,TN,1,Tennessee
13156,100.0,TX,3,Texas
13157,100.0,VA,7,Virginia
13158,100.0,VT,3,Vermont
13159,100.0,WA,4,Washington
13160,100.0,WI,1,Wisconsin
13161,100.0,WV,2,West Virginia
13162,101.0,AL,3,Alabama
13163,101.0,AR,1,Arkansas
13164,101.0,AZ,2,Arizona
13165,101.0,CA,1,California
13166,101.0,CT,16,Connecticut
13167,101.0,DE,2,Delaware
13168,101.0,FL,28,Florida
13169,101.0,GA,11,Georgia
13170,101.0,HI,1,Hawaii
